event_date,ab_group,resource_category,resource,unit,source_detail,action,source_main,segment_players,gainers,pct_gainers,amount_gained,amount_gained_free,amount_gained_paid,amount_per_active_player,amount_per_gainer
2026-08-05,Variant,powerup,powerup_3,items,daily_reward,daily_reward,core,421,39,9.26,40,,,0.1,1.03
2026-08-05,Variant,powerup,powerup_3,items,ad_chest,ad_chest,ads,421,33,7.84,35,,,0.08,1.06
2026-08-05,Variant,powerup,powerup_3,items,facebook_like,facebook_like,other,421,14,3.33,30,,,0.07,2.14
2026-08-05,Variant,powerup,powerup_3,items,reward_chest,reward_chest,other,421,27,6.41,28,,,0.07,1.04
2026-08-05,Variant,powerup,powerup_3,items,season_pass_event,reward_event,meta,421,4,0.95,5,,,0.01,1.25
2026-08-05,Variant,powerup,powerup_3,items,red_event,reward_event,meta,421,4,0.95,4,,,0.01,1.0
2026-08-05,Variant,powerup,powerup_3,items,special_offer8_tier3,purchase,purchase,421,2,0.48,4,,,0.01,2.0
2026-08-05,Variant,powerup,powerup_3,items,special_offer8,purchase,purchase,421,2,0.48,4,,,0.01,2.0
2026-08-05,Variant,powerup,powerup_3,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,421,3,0.71,4,,,0.01,1.33
2026-08-05,Variant,powerup,powerup_3,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,3,,,0.01,3.0
2026-08-05,Variant,powerup,powerup_3,items,ingame,purchase,purchase,421,1,0.24,3,,,0.01,3.0
2026-08-05,Variant,powerup,powerup_3,items,offer_free_items,rolling_offer,meta,421,3,0.71,3,,,0.01,1.0
2026-08-05,Variant,powerup,powerup_3,items,bomb_ballet_event,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,team_versus_contribution,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,bundle_2_with_prelevel_boosters2,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,powerup,powerup_3,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,powerup,powerup_3,items,team_versus,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,ArcheryArena,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,kite_festival_event,reward_event,meta,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,bundle_2_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,race_event,reward_event,meta,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,powerup,powerup_3,items,bundle_1_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,saga_progression,chapter_complete,core,421,354,84.09,531,,,1.26,1.5
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,Rainbow Maker,reward_event,meta,421,193,45.84,341,,,0.81,1.77
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,dream_pass_event,reward_event,meta,421,94,22.33,314,,,0.75,3.34
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,player_level_up,reward_chest,core,421,206,48.93,223,,,0.53,1.08
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,dreamheist_event,reward_event,meta,421,205,48.69,217,,,0.52,1.06
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,FlockRush,event_reward,meta,421,110,26.13,115,,,0.27,1.05
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,Hatchling Hideaway,event_reward,meta,421,98,23.28,98,,,0.23,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,offer_free_items,rolling_offer,meta,421,85,20.19,88,,,0.21,1.04
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,reward_chest,reward_chest,other,421,27,6.41,28,,,0.07,1.04
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,season_pass_event,reward_event,meta,421,4,0.95,13,,,0.03,3.25
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,421,3,0.71,4,,,0.01,1.33
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,3,,,0.01,3.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bundle_2_with_prelevel_boosters2,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,ArcheryArena,reward_event,meta,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bomb_ballet_event,reward_event,meta,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bundle_1_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_1,items,bundle_2_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,saga_progression,chapter_complete,core,421,362,85.99,519,,,1.23,1.43
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,player_level_up,reward_chest,core,421,214,50.83,515,,,1.22,2.41
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,Rainbow Maker,reward_event,meta,421,192,45.61,356,,,0.85,1.85
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,dream_pass_event,reward_event,meta,421,118,28.03,335,,,0.8,2.84
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,dreamheist_event,reward_event,meta,421,137,32.54,147,,,0.35,1.07
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,FlockRush,event_reward,meta,421,110,26.13,115,,,0.27,1.05
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,Hatchling Hideaway,event_reward,meta,421,93,22.09,95,,,0.23,1.02
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,offer_free_items,rolling_offer,meta,421,80,19.0,82,,,0.19,1.02
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,reward_chest,reward_chest,other,421,27,6.41,28,,,0.07,1.04
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,season_pass_event,reward_event,meta,421,5,1.19,14,,,0.03,2.8
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,421,3,0.71,4,,,0.01,1.33
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bomb_ballet_event,reward_event,meta,421,3,0.71,3,,,0.01,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,3,,,0.01,3.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bundle_2_with_prelevel_boosters2,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,team_versus_contribution,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bundle_2_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bundle_1_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,Jigsaw,reward_event,meta,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_2,items,ad_chest,ad_chest,ads,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,saga_progression,chapter_complete,core,421,362,85.99,499,,,1.19,1.38
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,Rainbow Maker,reward_event,meta,421,188,44.66,424,,,1.01,2.26
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,player_level_up,reward_chest,core,421,214,50.83,413,,,0.98,1.93
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,FlockRush,event_reward,meta,421,110,26.13,115,,,0.27,1.05
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,Hatchling Hideaway,event_reward,meta,421,96,22.8,99,,,0.24,1.03
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,dream_pass_event,reward_event,meta,421,69,16.39,97,,,0.23,1.41
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,offer_free_items,rolling_offer,meta,421,78,18.53,80,,,0.19,1.03
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,reward_chest,reward_chest,other,421,27,6.41,28,,,0.07,1.04
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,421,3,0.71,4,,,0.01,1.33
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,ingame,purchase,purchase,421,1,0.24,3,,,0.01,3.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,3,,,0.01,3.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,team_versus_contribution,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,season_pass_event,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bundle_3_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bomb_ballet_event,reward_event,meta,421,2,0.48,2,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bundle_2_with_prelevel_boosters2,purchase,purchase,421,1,0.24,2,,,0.0,2.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bundle_2_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,bundle_1_with_prelevel_boosters,purchase,purchase,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,river_rush,reward_event,meta,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,pre_level_booster,pre_level_booster_3,items,Jigsaw,reward_event,meta,421,1,0.24,1,,,0.0,1.0
2026-08-05,Variant,season_pass_multiplier_2x,SeasonPassMultiplier2x,minutes,Rainbow Maker,reward_event,meta,421,189,44.89,4070,,,9.67,21.53
2026-08-05,Variant,season_pass_tokens,SeasonPassToken,items,season_pass_event,event_reward,meta,421,3,0.71,32,,,0.08,10.67
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,dream_pass_event,reward_event,meta,421,110,26.13,2480,,,5.89,22.55
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,Rainbow Maker,reward_event,meta,421,113,26.84,1560,,,3.71,13.81
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,Hatchling Hideaway,event_reward,meta,421,93,22.09,950,,,2.26,10.22
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,daily_reward,daily_reward,core,421,9,2.14,540,,,1.28,60.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,season_pass_event,reward_event,meta,421,5,1.19,95,,,0.23,19.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,Hard_Level_Offer1,purchase,purchase,421,4,0.95,80,,,0.19,20.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,bomb_ballet_event,reward_event,meta,421,3,0.71,45,,,0.11,15.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,Hard_level_offer1_tier3,purchase,purchase,421,2,0.48,40,,,0.1,20.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,river_rush,reward_event,meta,421,1,0.24,30,,,0.07,30.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster1,minutes,Jigsaw,reward_event,meta,421,2,0.48,25,,,0.06,12.5
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,dream_pass_event,reward_event,meta,421,79,18.76,1315,,,3.12,16.65
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,Rainbow Maker,reward_event,meta,421,95,22.57,1250,,,2.97,13.16
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,Hatchling Hideaway,event_reward,meta,421,94,22.33,1010,,,2.4,10.74
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,daily_reward,daily_reward,core,421,5,1.19,300,,,0.71,60.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,Hard_Level_Offer1,purchase,purchase,421,4,0.95,80,,,0.19,20.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,season_pass_event,reward_event,meta,421,5,1.19,75,,,0.18,15.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,Hard_level_offer1_tier3,purchase,purchase,421,2,0.48,40,,,0.1,20.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,Jigsaw,reward_event,meta,421,3,0.71,35,,,0.08,11.67
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster2,minutes,bomb_ballet_event,reward_event,meta,421,3,0.71,30,,,0.07,10.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster3,minutes,daily_reward,daily_reward,core,421,9,2.14,270,,,0.64,30.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster3,minutes,Hard_Level_Offer1,purchase,purchase,421,4,0.95,80,,,0.19,20.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster3,minutes,season_pass_event,reward_event,meta,421,1,0.24,60,,,0.14,60.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster3,minutes,Hard_level_offer1_tier3,purchase,purchase,421,2,0.48,40,,,0.1,20.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster3,minutes,dream_pass_event,reward_event,meta,421,1,0.24,35,,,0.08,35.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster3,minutes,bomb_ballet_event,reward_event,meta,421,2,0.48,20,,,0.05,10.0
2026-08-05,Variant,ul_pre_booster,UnlimitedBooster3,minutes,Jigsaw,reward_event,meta,421,1,0.24,15,,,0.04,15.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,saga_progression,chapter_complete,core,421,420,99.76,134185,,,318.73,319.49
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,player_level_up,reward_chest,core,421,355,84.32,37980,,,90.21,106.99
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,Rainbow Maker,reward_event,meta,421,257,61.05,23085,,,54.83,89.82
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,FlockRush,event_reward,meta,421,329,78.15,20080,,,47.7,61.03
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,dreamheist_event,reward_event,meta,421,274,65.08,9990,,,23.73,36.46
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,dream_pass_event,reward_event,meta,421,108,25.65,9645,,,22.91,89.31
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,Hatchling Hideaway,event_reward,meta,421,107,25.42,8850,,,21.02,82.71
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,daily_reward,daily_reward,core,421,149,35.39,6160,,,14.63,41.34
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,reward_chest,reward_chest,other,421,27,6.41,840,,,2.0,31.11
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,ad_chest,ad_chest,ads,421,49,11.64,665,,,1.58,13.57
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,season_pass_event,reward_event,meta,421,5,1.19,630,,,1.5,126.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,kite_festival_event,reward_event,meta,421,3,0.71,550,,,1.31,183.33
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,bomb_ballet_event,reward_event,meta,421,4,0.95,210,,,0.5,52.5
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,offer_free_items,rolling_offer,meta,421,5,1.19,200,,,0.48,40.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,Jigsaw,reward_event,meta,421,1,0.24,120,,,0.29,120.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,Hard_Level_Offer1,purchase,purchase,421,4,0.95,80,,,0.19,20.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,race_event,reward_event,meta,421,1,0.24,50,,,0.12,50.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,rolling_offer_p099_VarA,purchase,purchase,421,1,0.24,45,,,0.11,45.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,rolling_offer_p049_tier3,purchase,purchase,421,1,0.24,45,,,0.11,45.0
2026-08-05,Variant,unlimited_lives,UnlimitedLives,minutes,Hard_level_offer1_tier3,purchase,purchase,421,2,0.48,40,,,0.1,20.0
2026-08-06,Control,Avatar,Avatar,items,saga_progression,chapter_complete,core,431,261,60.56,840,,,1.95,3.22
2026-08-06,Control,currency,HardCoin,coins,saga_progression,chapter_complete,core,431,427,99.07,115885,115885,0,268.87,271.39
2026-08-06,Control,currency,HardCoin,coins,player_level_up,reward_chest,core,431,409,94.9,76645,76645,0,177.83,187.4
2026-08-06,Control,currency,HardCoin,coins,ArcheryArena,reward_event,meta,431,276,64.04,45600,45600,0,105.8,165.22
2026-08-06,Control,currency,HardCoin,coins,race_event,reward_event,meta,431,253,58.7,17550,17550,0,40.72,69.37
2026-08-06,Control,currency,HardCoin,coins,dream_pass_event,reward_event,meta,431,141,32.71,8335,8335,0,19.34,59.11
2026-08-06,Control,currency,HardCoin,coins,Jigsaw,reward_event,meta,431,148,34.34,7925,7925,0,18.39,53.55
2026-08-06,Control,currency,HardCoin,coins,daily_reward,daily_reward,core,431,225,52.2,7495,7495,0,17.39,33.31
2026-08-06,Control,currency,HardCoin,coins,reward_chest,reward_chest,other,431,35,8.12,4215,4215,0,9.78,120.43
2026-08-06,Control,currency,HardCoin,coins,m_coins_tier3,purchase,purchase,431,2,0.46,4000,0,4000,9.28,2000.0
2026-08-06,Control,currency,HardCoin,coins,xs_coins2,purchase,purchase,431,6,1.39,3000,0,3000,6.96,500.0
2026-08-06,Control,currency,HardCoin,coins,bundle_2_with_prelevel_boosters2,purchase,purchase,431,2,0.46,2500,0,2500,5.8,1250.0
2026-08-06,Control,currency,HardCoin,coins,ad_chest,ad_chest,ads,431,98,22.74,2280,2280,0,5.29,23.27
2026-08-06,Control,currency,HardCoin,coins,facebook_like,facebook_like,other,431,20,4.64,2100,2100,0,4.87,105.0
2026-08-06,Control,currency,HardCoin,coins,kite_festival_event,reward_event,meta,431,7,1.62,1900,1900,0,4.41,271.43
2026-08-06,Control,currency,HardCoin,coins,s_coins_tier3,purchase,purchase,431,2,0.46,1500,0,1500,3.48,750.0
2026-08-06,Control,currency,HardCoin,coins,rolling_offer_p999_tier3,purchase,purchase,431,1,0.23,1400,0,1400,3.25,1400.0
2026-08-06,Control,currency,HardCoin,coins,special_offer10_tier3,purchase,purchase,431,2,0.46,1000,0,1000,2.32,500.0
2026-08-06,Control,currency,HardCoin,coins,m_coins2,purchase,purchase,431,1,0.23,1000,0,1000,2.32,1000.0
2026-08-06,Control,currency,HardCoin,coins,special_offer1,purchase,purchase,431,3,0.7,900,0,900,2.09,300.0
2026-08-06,Control,currency,HardCoin,coins,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,431,4,0.93,800,0,800,1.86,200.0
2026-08-06,Control,currency,HardCoin,coins,xs_coins_tier3,purchase,purchase,431,2,0.46,750,0,750,1.74,375.0
2026-08-06,Control,currency,HardCoin,coins,special_offer1_tier3,purchase,purchase,431,2,0.46,600,0,600,1.39,300.0
2026-08-06,Control,currency,HardCoin,coins,bundle_1_with_prelevel_boosters,purchase,purchase,431,3,0.7,600,0,600,1.39,200.0
2026-08-06,Control,currency,HardCoin,coins,special_offer8,purchase,purchase,431,2,0.46,500,0,500,1.16,250.0
2026-08-06,Control,currency,HardCoin,coins,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,431,1,0.23,500,0,500,1.16,500.0
2026-08-06,Control,currency,HardCoin,coins,bundle_2_with_prelevel_boosters,purchase,purchase,431,1,0.23,500,0,500,1.16,500.0
2026-08-06,Control,currency,HardCoin,coins,rolling_offer_p099_VarA,purchase,purchase,431,2,0.46,400,0,400,0.93,200.0
2026-08-06,Control,currency,HardCoin,coins,Hard_level_offer1_tier3,purchase,purchase,431,4,0.93,400,0,400,0.93,100.0
2026-08-06,Control,currency,HardCoin,coins,river_rush,reward_event,meta,431,5,1.16,295,295,0,0.68,59.0
2026-08-06,Control,currency,HardCoin,coins,heart_gift,heart_gift,other,431,83,19.26,224,224,0,0.52,2.7
2026-08-06,Control,currency,HardCoin,coins,rolling_offer_tier1_p299,purchase,purchase,431,1,0.23,200,0,200,0.46,200.0
2026-08-06,Control,currency,HardCoin,coins,Hard_Level_Offer1,purchase,purchase,431,2,0.46,200,0,200,0.46,100.0
2026-08-06,Control,currency,HardCoin,coins,team_versus,reward_event,meta,431,2,0.46,200,200,0,0.46,100.0
2026-08-06,Control,currency,HardCoin,coins,team_collection,reward_event,meta,431,1,0.23,200,200,0,0.46,200.0
2026-08-06,Control,currency,HardCoin,coins,offer_free_items,rolling_offer,meta,431,1,0.23,150,150,0,0.35,150.0
2026-08-06,Control,currency,HardCoin,coins,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,431,1,0.23,150,0,150,0.35,150.0
2026-08-06,Control,currency,HardCoin,coins,rolling_offer_p049_tier3,purchase,purchase,431,1,0.23,150,0,150,0.35,150.0
2026-08-06,Control,currency,HardCoin,coins,Hatchling Hideaway,event_reward,meta,431,2,0.46,80,80,0,0.19,40.0
2026-08-06,Control,currency,HardCoin,coins,team_versus_contribution,reward_event,meta,431,1,0.23,30,30,0,0.07,30.0
2026-08-06,Control,dream_pass_tokens,DreamPassToken,items,race_event,reward_event,meta,431,301,69.84,15080,,,34.99,50.1
2026-08-06,Control,dream_pass_tokens,DreamPassToken,items,offer_free_items,rolling_offer,meta,431,98,22.74,4620,,,10.72,47.14
2026-08-06,Control,dream_pass_tokens,DreamPassToken,items,kite_festival_event,reward_event,meta,431,7,1.62,2600,,,6.03,371.43
2026-08-06,Control,dream_pass_tokens,DreamPassToken,items,river_rush,reward_event,meta,431,4,0.93,160,,,0.37,40.0
2026-08-06,Control,dream_pass_tokens,DreamPassToken,items,FlockRush,event_reward,meta,431,3,0.7,60,,,0.14,20.0
2026-08-06,Control,life,life,items,ask_for_lives,ask_for_lives,other,431,47,10.9,202,,,0.47,4.3
2026-08-06,Control,life,life,items,ad_life,ad_life,ads,431,35,8.12,54,,,0.13,1.54
2026-08-06,Control,life,liferefill,items,coin_purchase,coin_purchase,other,431,41,9.51,365,,,0.85,8.9
2026-08-06,Control,orb,Reds_Greatest_Challenge,items,dream_pass_event,reward_event,meta,431,36,8.35,36,,,0.08,1.0
2026-08-06,Control,powerup,powerup_1,items,saga_progression,chapter_complete,core,431,372,86.31,525,,,1.22,1.41
2026-08-06,Control,powerup,powerup_1,items,player_level_up,reward_chest,core,431,245,56.84,268,,,0.62,1.09
2026-08-06,Control,powerup,powerup_1,items,ArcheryArena,reward_event,meta,431,187,43.39,189,,,0.44,1.01
2026-08-06,Control,powerup,powerup_1,items,race_event,reward_event,meta,431,120,27.84,120,,,0.28,1.0
2026-08-06,Control,powerup,powerup_1,items,Jigsaw,reward_event,meta,431,68,15.78,68,,,0.16,1.0
2026-08-06,Control,powerup,powerup_1,items,reward_chest,reward_chest,other,431,35,8.12,39,,,0.09,1.11
2026-08-06,Control,powerup,powerup_1,items,ad_chest,ad_chest,ads,431,20,4.64,24,,,0.06,1.2
2026-08-06,Control,powerup,powerup_1,items,dream_pass_event,reward_event,meta,431,5,1.16,14,,,0.03,2.8
2026-08-06,Control,powerup,powerup_1,items,bundle_2_with_prelevel_boosters2,purchase,purchase,431,2,0.46,10,,,0.02,5.0
2026-08-06,Control,powerup,powerup_1,items,river_rush,reward_event,meta,431,6,1.39,6,,,0.01,1.0
2026-08-06,Control,powerup,powerup_1,items,daily_reward,daily_reward,core,431,5,1.16,5,,,0.01,1.0
2026-08-06,Control,powerup,powerup_1,items,kite_festival_event,reward_event,meta,431,5,1.16,5,,,0.01,1.0
2026-08-06,Control,powerup,powerup_1,items,bundle_1_with_prelevel_boosters_tier3,purchase,purchase,431,4,0.93,4,,,0.01,1.0
2026-08-06,Control,powerup,powerup_1,items,bundle_1_with_prelevel_boosters,purchase,purchase,431,3,0.7,3,,,0.01,1.0
2026-08-06,Control,powerup,powerup_1,items,special_offer10_tier3,purchase,purchase,431,2,0.46,2,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,special_offer8,purchase,purchase,431,2,0.46,2,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,offer_free_items,rolling_offer,meta,431,1,0.23,2,,,0.0,2.0
2026-08-06,Control,powerup,powerup_1,items,rolling_offer_p999_tier3,purchase,purchase,431,1,0.23,2,,,0.0,2.0
2026-08-06,Control,powerup,powerup_1,items,rolling_offer_p099_VarA,purchase,purchase,431,2,0.46,2,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,team_versus,reward_event,meta,431,2,0.46,2,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,bundle_7_with_prelevel_boosters_tier3,purchase,purchase,431,1,0.23,1,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,rolling_offer_p049_tier3,purchase,purchase,431,1,0.23,1,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,bundle_2_with_prelevel_boosters,purchase,purchase,431,1,0.23,1,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,bundle_2_with_prelevel_boosters_tier3,purchase,purchase,431,1,0.23,1,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,Hatchling Hideaway,event_reward,meta,431,1,0.23,1,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,team_collection,reward_event,meta,431,1,0.23,1,,,0.0,1.0
2026-08-06,Control,powerup,powerup_1,items,rolling_offer_tier1_p299,purchase,purchase,431,1,0.23,1,,,0.0,1.0
2026-08-06,Control,powerup,powerup_2,items,saga_progression,chapter_complete,core,431,392,90.95,1085,,,2.52,2.77
