start_date,end_date,ab_group,segment,payer_flag,seg_rank,source,source_sort,resource,unit,resource_sort,segment_players,segment_player_days,gain_players,total_amount,amount_per_segment_player,amount_per_player_day,amount_per_gain_player,gain_player_rate_pct
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,Red,count,5,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,Chuck,count,6,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,Bomb,count,7,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,Unlimited Lives,minutes,11,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Chuck Challenge,4,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,HC,HC,1,8663,48681,2770,113930.0,13.1513,2.3403,41.13,31.98
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,Slingshot,count,2,8663,48681,835,864.0,0.0997,0.0177,1.0347,9.64
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,Shuffle,count,3,8663,48681,1164,1213.0,0.14,0.0249,1.0421,13.44
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,Comet,count,4,8663,48681,529,536.0,0.0619,0.011,1.0132,6.11
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,Red,count,5,8663,48681,384,397.0,0.0458,0.0082,1.0339,4.43
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,Chuck,count,6,8663,48681,465,490.0,0.0566,0.0101,1.0538,5.37
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,Bomb,count,7,8663,48681,355,359.0,0.0414,0.0074,1.0113,4.1
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,Unlimited Lives,minutes,11,8663,48681,1576,73680.0,8.5051,1.5135,46.7513,18.19
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,SPT,count,12,8663,48681,7860,2720768.0,314.0676,55.8897,346.1537,90.73
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Core,5,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,HC,HC,1,8663,48681,7330,671325.0,77.4934,13.7903,91.5859,84.61
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,Slingshot,count,2,8663,48681,4193,8554.0,0.9874,0.1757,2.0401,48.4
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,Shuffle,count,3,8663,48681,3374,5569.0,0.6428,0.1144,1.6506,38.95
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,Comet,count,4,8663,48681,856,893.0,0.1031,0.0183,1.0432,9.88
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,Red,count,5,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,Chuck,count,6,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,Bomb,count,7,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,UL Bomb,minutes,8,8663,48681,849,25920.0,2.992,0.5324,30.53,9.8
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,UL Chuck,minutes,9,8663,48681,886,54240.0,6.2611,1.1142,61.219,10.23
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,UL Red,minutes,10,8663,48681,856,51960.0,5.9979,1.0674,60.7009,9.88
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,Unlimited Lives,minutes,11,8663,48681,6620,817875.0,94.4101,16.8007,123.5461,76.42
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Gift,6,SPTx2,minutes,13,8663,48681,6,135.0,0.0156,0.0028,22.5,0.07
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,HC,HC,1,8663,48681,5257,215280.0,24.8505,4.4223,40.9511,60.68
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,Slingshot,count,2,8663,48681,2487,4081.0,0.4711,0.0838,1.6409,28.71
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,Shuffle,count,3,8663,48681,1,1.0,0.0001,0.0,1.0,0.01
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,Comet,count,4,8663,48681,3,4.0,0.0005,0.0001,1.3333,0.03
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,Red,count,5,8663,48681,4854,12478.0,1.4404,0.2563,2.5707,56.03
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,Chuck,count,6,8663,48681,2483,4076.0,0.4705,0.0837,1.6416,28.66
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,Bomb,count,7,8663,48681,1,1.0,0.0001,0.0,1.0,0.01
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,Unlimited Lives,minutes,11,8663,48681,6638,604950.0,69.8315,12.4268,91.1344,76.62
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Daily Night Sky Prize,7,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,HC,HC,1,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,Slingshot,count,2,8663,48681,821,1007.0,0.1162,0.0207,1.2266,9.48
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,Shuffle,count,3,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,Comet,count,4,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,Red,count,5,8663,48681,821,1007.0,0.1162,0.0207,1.2266,9.48
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,Chuck,count,6,8663,48681,821,1007.0,0.1162,0.0207,1.2266,9.48
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,Bomb,count,7,8663,48681,821,1007.0,0.1162,0.0207,1.2266,9.48
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,Unlimited Lives,minutes,11,8663,48681,4620,876160.0,101.1382,17.998,189.645,53.33
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,SPT,count,12,8663,48681,718,17040.0,1.967,0.35,23.7326,8.29
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Flock Flurry,8,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,HC,HC,1,8663,48681,2102,30580.0,3.53,0.6282,14.548,24.26
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,Slingshot,count,2,8663,48681,33,35.0,0.004,0.0007,1.0606,0.38
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,Shuffle,count,3,8663,48681,86,90.0,0.0104,0.0018,1.0465,0.99
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,Comet,count,4,8663,48681,409,462.0,0.0533,0.0095,1.1296,4.72
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,Red,count,5,8663,48681,4354,7672.0,0.8856,0.1576,1.7621,50.26
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,Chuck,count,6,8663,48681,2080,2904.0,0.3352,0.0597,1.3962,24.01
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,Bomb,count,7,8663,48681,453,512.0,0.0591,0.0105,1.1302,5.23
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,UL Chuck,minutes,9,8663,48681,19,200.0,0.0231,0.0041,10.5263,0.22
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,UL Red,minutes,10,8663,48681,50,540.0,0.0623,0.0111,10.8,0.58
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,Unlimited Lives,minutes,11,8663,48681,4398,475680.0,54.9094,9.7714,108.1583,50.77
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Hatchling Hideaway,9,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,HC,HC,1,8663,48681,58,1950.0,0.2251,0.0401,33.6207,0.67
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,Slingshot,count,2,8663,48681,4,5.0,0.0006,0.0001,1.25,0.05
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,Shuffle,count,3,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,Comet,count,4,8663,48681,1,1.0,0.0001,0.0,1.0,0.01
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,Red,count,5,8663,48681,20,24.0,0.0028,0.0005,1.2,0.23
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,Chuck,count,6,8663,48681,2380,2769.0,0.3196,0.0569,1.1634,27.47
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,Bomb,count,7,8663,48681,1,1.0,0.0001,0.0,1.0,0.01
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,UL Bomb,minutes,8,8663,48681,20,255.0,0.0294,0.0052,12.75,0.23
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,UL Chuck,minutes,9,8663,48681,618,7155.0,0.8259,0.147,11.5777,7.13
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,UL Red,minutes,10,8663,48681,1377,15595.0,1.8002,0.3204,11.3253,15.9
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,Unlimited Lives,minutes,11,8663,48681,207,8310.0,0.9593,0.1707,40.1449,2.39
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Jigsaw,10,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,HC,HC,1,8663,48681,31,4950.0,0.5714,0.1017,159.6774,0.36
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,Slingshot,count,2,8663,48681,46,48.0,0.0055,0.001,1.0435,0.53
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,Shuffle,count,3,8663,48681,20,21.0,0.0024,0.0004,1.05,0.23
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,Comet,count,4,8663,48681,7,7.0,0.0008,0.0001,1.0,0.08
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,Red,count,5,8663,48681,47,51.0,0.0059,0.001,1.0851,0.54
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,Chuck,count,6,8663,48681,40,41.0,0.0047,0.0008,1.025,0.46
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,Bomb,count,7,8663,48681,26,28.0,0.0032,0.0006,1.0769,0.3
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,Unlimited Lives,minutes,11,8663,48681,2011,89090.0,10.284,1.8301,44.3013,23.21
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,SPT,count,12,8663,48681,349,25540.0,2.9482,0.5246,73.1805,4.03
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Kite Festival,11,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,HC,HC,1,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,Slingshot,count,2,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,Shuffle,count,3,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,Comet,count,4,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,Red,count,5,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,Chuck,count,6,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,Bomb,count,7,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,Unlimited Lives,minutes,11,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Level Race,12,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,HC,HC,1,8663,48681,3081,70105.0,8.0925,1.4401,22.754,35.57
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,Slingshot,count,2,8663,48681,699,845.0,0.0975,0.0174,1.2089,8.07
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,Shuffle,count,3,8663,48681,462,554.0,0.064,0.0114,1.1991,5.33
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,Comet,count,4,8663,48681,287,311.0,0.0359,0.0064,1.0836,3.31
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,Red,count,5,8663,48681,4912,8388.0,0.9683,0.1723,1.7077,56.7
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,Chuck,count,6,8663,48681,4906,8452.0,0.9756,0.1736,1.7228,56.63
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,Bomb,count,7,8663,48681,4889,8430.0,0.9731,0.1732,1.7243,56.44
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,UL Bomb,minutes,8,8663,48681,9,300.0,0.0346,0.0062,33.3333,0.1
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,UL Chuck,minutes,9,8663,48681,9,300.0,0.0346,0.0062,33.3333,0.1
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,UL Red,minutes,10,8663,48681,9,300.0,0.0346,0.0062,33.3333,0.1
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,Unlimited Lives,minutes,11,8663,48681,1114,52133.0,6.0179,1.0709,46.798,12.86
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,SPT,count,12,8663,48681,4379,324832.0,37.4965,6.6727,74.1795,50.55
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Other,13,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,HC,HC,1,8663,48681,54,1425.0,0.1645,0.0293,26.3889,0.62
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,Slingshot,count,2,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,Shuffle,count,3,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,Comet,count,4,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,Red,count,5,8663,48681,11,11.0,0.0013,0.0002,1.0,0.13
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,Chuck,count,6,8663,48681,448,454.0,0.0524,0.0093,1.0134,5.17
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,Bomb,count,7,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,UL Chuck,minutes,9,8663,48681,3,45.0,0.0052,0.0009,15.0,0.03
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,UL Red,minutes,10,8663,48681,19,285.0,0.0329,0.0059,15.0,0.22
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,Unlimited Lives,minutes,11,8663,48681,158,5400.0,0.6233,0.1109,34.1772,1.82
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Photoshoot,14,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,HC,HC,1,8663,48681,71,6500.0,0.7503,0.1335,91.5493,0.82
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,Slingshot,count,2,8663,48681,759,843.0,0.0973,0.0173,1.1107,8.76
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,Shuffle,count,3,8663,48681,181,191.0,0.022,0.0039,1.0552,2.09
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,Comet,count,4,8663,48681,9,10.0,0.0012,0.0002,1.1111,0.1
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,Red,count,5,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,Chuck,count,6,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,Bomb,count,7,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,Unlimited Lives,minutes,11,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,SPT,count,12,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Red Challenge,15,SPTx2,minutes,13,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,HC,HC,1,8663,48681,6,270.0,0.0312,0.0055,45.0,0.07
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,Slingshot,count,2,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,Shuffle,count,3,8663,48681,2,2.0,0.0002,0.0,1.0,0.02
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,Comet,count,4,8663,48681,5,5.0,0.0006,0.0001,1.0,0.06
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,Red,count,5,8663,48681,2,2.0,0.0002,0.0,1.0,0.02
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,Chuck,count,6,8663,48681,2,2.0,0.0002,0.0,1.0,0.02
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,Bomb,count,7,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,Unlimited Lives,minutes,11,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,SPT,count,12,8663,48681,1,20.0,0.0023,0.0004,20.0,0.01
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,River Rush,16,SPTx2,minutes,13,8663,48681,1,10.0,0.0012,0.0002,10.0,0.01
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,HC,HC,1,8663,48681,5653,169150.0,19.5256,3.4747,29.9222,65.25
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,Slingshot,count,2,8663,48681,2470,2685.0,0.3099,0.0552,1.087,28.51
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,Shuffle,count,3,8663,48681,2480,2703.0,0.312,0.0555,1.0899,28.63
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,Comet,count,4,8663,48681,10,10.0,0.0012,0.0002,1.0,0.12
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,Red,count,5,8663,48681,2530,2771.0,0.3199,0.0569,1.0953,29.2
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,Chuck,count,6,8663,48681,2523,2739.0,0.3162,0.0563,1.0856,29.12
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,Bomb,count,7,8663,48681,2527,2776.0,0.3204,0.057,1.0985,29.17
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,UL Bomb,minutes,8,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,UL Chuck,minutes,9,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,UL Red,minutes,10,8663,48681,0,0.0,0.0,0.0,0.0,0.0
2026-07-27,2026-08-16,Variant A,0-9,PAYER,1,Saga,17,Unlimited Lives,minutes,11,8663,48681,6875,722330.0,83.381,14.838,105.0662,79.36
