start_date,end_date,ab_group,segment,payer_flag,source,HC,Slingshot,Shuffle,Comet,Red,Chuck,Bomb,UL Bomb,UL Chuck,UL Red,Unlimited Lives,SPT,SPTx2,segment_players,segment_player_days,seg_rank,source_sort
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Level Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216,7937,5,12
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Other,63.6629,0.3488,0.5144,0.4043,0.9995,0.9783,0.9783,0.0406,0.0406,0.0406,10.1038,26.0108,0.0,2216,7937,5,13
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Photoshoot,9.9955,0.0,0.0889,0.0,0.1227,0.153,0.074,1.4486,1.7396,1.9495,26.5208,0.0,0.0,2216,7937,5,14
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Red Challenge,55.2798,0.0126,0.1309,0.2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216,7937,5,15
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,River Rush,0.1038,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,2216,7937,5,16
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Saga,272.9377,4.4161,4.3899,0.0063,4.5104,4.3854,4.4517,0.0,0.0,0.0,1183.0889,0.0,0.0,2216,7937,5,17
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Season Pass (Free),39.3976,0.2554,0.5925,0.0,1.5068,1.7911,0.6764,0.0542,4.0411,10.5596,44.3118,0.0668,0.0,2216,7937,5,18
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Target Day,82.051,0.1336,0.2586,0.6525,0.037,0.0483,0.1449,0.0,0.0,0.0,21.9991,0.0,0.0,2216,7937,5,19
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Team Event,45.995,0.403,0.2229,0.1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216,7937,5,20
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Team Race,39.9007,0.1015,0.2947,0.5135,0.0171,0.0411,0.218,0.0,0.0,0.0,0.0,0.0,0.0,2216,7937,5,21
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Flash Race,32.7933,0.167,0.3163,0.4427,0.0347,0.0912,0.2559,0.0,0.0,0.0,0.7107,63.8741,0.0,2216,7937,5,22
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,FlowerCoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216,7937,5,23
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,Rainbow Maker,1270.519,11.4016,10.9147,10.1079,2.097,1.7987,2.1394,0.0,5.9702,8.917,112.9783,632.6083,16.6606,2216,7937,5,24
2026-07-27,2026-08-16,Variant A,100+,NONPAYER,IAPs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216,7937,5,25
2026-07-27,2026-08-16,Variant A,100+,PAYER,Ads,24.9045,0.5625,0.5313,0.2865,0.0,0.0069,0.0017,0.0,0.0,0.0,9.4965,0.0,0.0,576,1998,5,1
2026-07-27,2026-08-16,Variant A,100+,PAYER,Bomb Challenge,37.1528,0.026,0.1111,0.1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,2
2026-07-27,2026-08-16,Variant A,100+,PAYER,Bomb's Ballet,15.2778,0.1545,0.1094,0.1076,0.2083,0.2135,0.1076,4.6615,4.8698,5.1215,26.4063,0.0,0.0,576,1998,5,3
2026-07-27,2026-08-16,Variant A,100+,PAYER,Chuck Challenge,51.1285,0.0156,0.1319,0.2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,4
2026-07-27,2026-08-16,Variant A,100+,PAYER,Core,323.7066,2.4861,3.4931,1.3212,1.1528,1.5972,1.2431,0.0,0.0,0.0,201.1458,2480.8351,0.0,576,1998,5,5
2026-07-27,2026-08-16,Variant A,100+,PAYER,Daily Gift,48.5156,0.7969,0.4132,0.0747,0.0,0.0,0.0,1.5104,3.125,5.3125,58.4375,0.0,0.026,576,1998,5,6
2026-07-27,2026-08-16,Variant A,100+,PAYER,Daily Night Sky Prize,366.4583,1.0538,0.0,0.4392,1.3733,0.6146,0.0,0.0,0.0,0.0,71.1285,0.0,0.0,576,1998,5,7
2026-07-27,2026-08-16,Variant A,100+,PAYER,Flock Flurry,0.0,0.7222,0.0,0.0,0.7222,0.7222,0.7222,0.0,0.0,0.0,102.3264,13.6806,0.0,576,1998,5,8
2026-07-27,2026-08-16,Variant A,100+,PAYER,Hatchling Hideaway,37.5694,0.6649,0.6927,0.6979,0.7552,0.7222,0.7049,0.0,6.3889,6.8056,66.4583,0.0,0.0,576,1998,5,9
2026-07-27,2026-08-16,Variant A,100+,PAYER,Jigsaw,18.3594,0.1736,0.0,0.1563,0.2118,0.2274,0.1563,4.4618,5.2344,5.3906,28.8542,0.0,0.0,576,1998,5,10
2026-07-27,2026-08-16,Variant A,100+,PAYER,Kite Festival,57.1615,0.099,0.1458,0.1059,0.0191,0.0226,0.0295,0.0,0.0,0.0,22.092,77.6302,0.0,576,1998,5,11
2026-07-27,2026-08-16,Variant A,100+,PAYER,Level Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,12
2026-07-27,2026-08-16,Variant A,100+,PAYER,Other,91.0347,0.783,0.7708,0.5642,1.1424,1.2448,1.2517,0.1042,0.1042,0.1042,43.0677,81.6753,0.0,576,1998,5,13
2026-07-27,2026-08-16,Variant A,100+,PAYER,Photoshoot,8.8542,0.0,0.0781,0.0,0.1198,0.1354,0.0573,1.3021,1.7708,1.875,23.4375,0.0,0.0,576,1998,5,14
2026-07-27,2026-08-16,Variant A,100+,PAYER,Red Challenge,46.7882,0.0208,0.1354,0.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,15
2026-07-27,2026-08-16,Variant A,100+,PAYER,River Rush,0.0,0.0017,0.0017,0.0035,0.0,0.0017,0.0035,0.0347,0.026,0.0,0.0,0.0,0.0,576,1998,5,16
2026-07-27,2026-08-16,Variant A,100+,PAYER,Saga,257.2569,4.2101,4.1997,0.0087,4.2535,4.1372,4.2587,0.0,0.0,0.0,1124.6354,0.0,0.0,576,1998,5,17
2026-07-27,2026-08-16,Variant A,100+,PAYER,Season Pass (Free),76.1198,0.7639,1.0972,0.4479,1.8698,2.0955,1.3142,3.6458,10.4253,15.9462,114.5313,0.1563,0.0,576,1998,5,18
2026-07-27,2026-08-16,Variant A,100+,PAYER,Target Day,75.5642,0.1146,0.2292,0.6024,0.0417,0.0764,0.1441,0.0,0.0,0.0,24.375,0.0,0.0,576,1998,5,19
2026-07-27,2026-08-16,Variant A,100+,PAYER,Team Event,47.1701,0.3906,0.309,0.1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,20
2026-07-27,2026-08-16,Variant A,100+,PAYER,Team Race,55.7378,0.1667,0.4306,0.7257,0.026,0.0799,0.3108,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,21
2026-07-27,2026-08-16,Variant A,100+,PAYER,Flash Race,34.3924,0.1406,0.3368,0.4688,0.0365,0.0938,0.2014,0.0,0.0,0.0,1.8056,61.25,0.0,576,1998,5,22
2026-07-27,2026-08-16,Variant A,100+,PAYER,FlowerCoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,23
2026-07-27,2026-08-16,Variant A,100+,PAYER,Rainbow Maker,2007.2743,15.8212,15.283,14.5469,1.974,1.8229,2.1649,0.0,5.5903,8.2639,116.3368,629.5226,15.4167,576,1998,5,24
2026-07-27,2026-08-16,Variant A,100+,PAYER,IAPs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,1998,5,25
